asset_i,asset_j,quantile,joint_probability,independence_probability,conditional_probability,excess_probability,excess_ci_low,excess_ci_high,block_length,bootstrap_reps,primary_specification,n,sample_start,sample_end
BNB,LINK,0.1,0.0672981068491936,0.01,0.672981068491936,0.0572981068491936,0.0443369895219803,0.0717547386884689,10,2000,True,2006,2021-01-02,2026-06-30
BNB,LTC,0.1,0.0608175471425056,0.01,0.608175471425056,0.0508175471425056,0.0388534367084503,0.064277172088623,10,2000,True,2006,2021-01-02,2026-06-30
BNB,SNX,0.1,0.0588235296308994,0.01,0.588235296308994,0.0488235296308994,0.0378564298152924,0.0612861439585686,10,2000,True,2006,2021-01-02,2026-06-30
BNB,UNI,0.1,0.0608175471425056,0.01,0.608175471425056,0.0508175471425056,0.0388534367084503,0.0642896369099617,10,2000,True,2006,2021-01-02,2026-06-30
BNB,XLM,0.1,0.0608175471425056,0.01,0.608175471425056,0.0508175471425056,0.0388534367084503,0.064277172088623,10,2000,True,2006,2021-01-02,2026-06-30
BNB,XRP,0.1,0.0608175471425056,0.01,0.608175471425056,0.0508175471425056,0.0388534367084503,0.064277172088623,10,2000,True,2006,2021-01-02,2026-06-30
BTC,DOGE,0.1,0.0573280155658722,0.01,0.573280155658722,0.0473280155658722,0.0368594229221344,0.0587936192750931,10,2000,True,2006,2021-01-02,2026-06-30
BTC,DOT,0.1,0.0603190436959267,0.01,0.603190436959267,0.0503190436959267,0.0398504510521889,0.0627816542983055,10,2000,True,2006,2021-01-02,2026-06-30
BTC,ETH,0.1,0.0697906315326691,0.01,0.697906315326691,0.0597906315326691,0.0478265210986137,0.0732502490282059,10,2000,True,2006,2021-01-02,2026-06-30
BTC,LINK,0.1,0.0638085752725601,0.01,0.638085752725601,0.0538085752725601,0.0418444648385048,0.0667696893215179,10,2000,True,2006,2021-01-02,2026-06-30
BTC,LTC,0.1,0.0648055821657181,0.01,0.648055821657181,0.0548055821657181,0.0438384860754013,0.0677667036652565,10,2000,True,2006,2021-01-02,2026-06-30
BTC,SNX,0.1,0.0543369874358177,0.01,0.543369874358177,0.0443369874358177,0.0343668982386589,0.0553040876984596,10,2000,True,2006,2021-01-02,2026-06-30
BTC,UNI,0.1,0.0593220330774784,0.01,0.593220330774784,0.0493220330774784,0.0383549332618713,0.0617971085011959,10,2000,True,2006,2021-01-02,2026-06-30
BTC,XLM,0.1,0.0588235296308994,0.01,0.588235296308994,0.0488235296308994,0.0373579263687134,0.0612861439585686,10,2000,True,2006,2021-01-02,2026-06-30
BTC,XRP,0.1,0.0623130612075329,0.01,0.623130612075329,0.0523130612075329,0.0413335002958775,0.064775675535202,10,2000,True,2006,2021-01-02,2026-06-30
DOGE,DOT,0.1,0.0643070787191391,0.01,0.643070787191391,0.0543070787191391,0.0433399826288223,0.066271185874939,10,2000,True,2006,2021-01-02,2026-06-30
DOGE,ETH,0.1,0.0613160505890846,0.01,0.613160505890846,0.0513160505890846,0.0403489544987679,0.0637786686420441,10,2000,True,2006,2021-01-02,2026-06-30
DOGE,LINK,0.1,0.0648055821657181,0.01,0.648055821657181,0.0548055821657181,0.0428414791822433,0.0667821541428566,10,2000,True,2006,2021-01-02,2026-06-30
DOGE,LTC,0.1,0.0633100718259811,0.01,0.633100718259811,0.0533100718259811,0.0423429682850838,0.06577268242836,10,2000,True,2006,2021-01-02,2026-06-30
DOGE,SNX,0.1,0.0593220330774784,0.01,0.593220330774784,0.0493220330774784,0.0393519476056099,0.0608001016080379,10,2000,True,2006,2021-01-02,2026-06-30
DOGE,UNI,0.1,0.0613160505890846,0.01,0.613160505890846,0.0513160505890846,0.0403489544987679,0.0637786686420441,10,2000,True,2006,2021-01-02,2026-06-30
DOGE,XLM,0.1,0.0608175471425056,0.01,0.608175471425056,0.0508175471425056,0.0398504510521889,0.0627816542983055,10,2000,True,2006,2021-01-02,2026-06-30
DOGE,XRP,0.1,0.0603190436959267,0.01,0.603190436959267,0.0503190436959267,0.0388534367084503,0.0622831508517265,10,2000,True,2006,2021-01-02,2026-06-30
DOT,ETH,0.1,0.0633100718259811,0.01,0.633100718259811,0.0533100718259811,0.0423429682850838,0.066271185874939,10,2000,True,2006,2021-01-02,2026-06-30
DOT,LINK,0.1,0.071784645318985,0.01,0.71784645318985,0.061784645318985,0.0498205348849297,0.0752442702651024,10,2000,True,2006,2021-01-02,2026-06-30
DOT,LTC,0.1,0.0667996034026146,0.01,0.667996034026146,0.0567996034026146,0.0453339964151382,0.0702716857194901,10,2000,True,2006,2021-01-02,2026-06-30
DOT,SNX,0.1,0.065802589058876,0.01,0.65802589058876,0.055802589058876,0.0448354929685593,0.0687637105584145,10,2000,True,2006,2021-01-02,2026-06-30
DOT,UNI,0.1,0.065802589058876,0.01,0.65802589058876,0.055802589058876,0.0438384860754013,0.0682776719331741,10,2000,True,2006,2021-01-02,2026-06-30
DOT,XLM,0.1,0.0648055821657181,0.01,0.648055821657181,0.0548055821657181,0.043826024979353,0.0677667036652565,10,2000,True,2006,2021-01-02,2026-06-30
DOT,XRP,0.1,0.0628115683794022,0.01,0.628115683794022,0.0528115683794022,0.0413459613919258,0.06577268242836,10,2000,True,2006,2021-01-02,2026-06-30
ETH,LINK,0.1,0.071286141872406,0.01,0.71286141872406,0.061286141872406,0.0478265210986137,0.0757427737116814,10,2000,True,2006,2021-01-02,2026-06-30
ETH,LTC,0.1,0.0638085752725601,0.01,0.638085752725601,0.0538085752725601,0.0418444648385048,0.0667696893215179,10,2000,True,2006,2021-01-02,2026-06-30
ETH,SNX,0.1,0.0623130612075329,0.01,0.623130612075329,0.0523130612075329,0.0408474579453468,0.064775675535202,10,2000,True,2006,2021-01-02,2026-06-30
ETH,UNI,0.1,0.0697906315326691,0.01,0.697906315326691,0.0597906315326691,0.0468295142054558,0.0742472633719444,10,2000,True,2006,2021-01-02,2026-06-30
ETH,XLM,0.1,0.0633100718259811,0.01,0.633100718259811,0.0533100718259811,0.0403489544987679,0.0672682002186775,10,2000,True,2006,2021-01-02,2026-06-30
ETH,XRP,0.1,0.0638085752725601,0.01,0.638085752725601,0.0538085752725601,0.0413459613919258,0.0677667036652565,10,2000,True,2006,2021-01-02,2026-06-30
LINK,LTC,0.1,0.0653040856122971,0.01,0.653040856122971,0.0553040856122971,0.0428414791822433,0.0687761753797531,10,2000,True,2006,2021-01-02,2026-06-30
LINK,SNX,0.1,0.0667996034026146,0.01,0.667996034026146,0.0567996034026146,0.0448354929685593,0.0702592208981514,10,2000,True,2006,2021-01-02,2026-06-30
LINK,UNI,0.1,0.070289134979248,0.01,0.70289134979248,0.060289134979248,0.0468295142054558,0.0752442702651024,10,2000,True,2006,2021-01-02,2026-06-30
LINK,XLM,0.1,0.0682951137423515,0.01,0.682951137423515,0.0582951137423515,0.0448354929685593,0.0727517455816269,10,2000,True,2006,2021-01-02,2026-06-30
LINK,XRP,0.1,0.0667996034026146,0.01,0.667996034026146,0.0567996034026146,0.0438384860754013,0.070757731795311,10,2000,True,2006,2021-01-02,2026-06-30
LTC,SNX,0.1,0.0623130612075329,0.01,0.623130612075329,0.0523130612075329,0.0408474579453468,0.064775675535202,10,2000,True,2006,2021-01-02,2026-06-30
LTC,UNI,0.1,0.0633100718259811,0.01,0.633100718259811,0.0533100718259811,0.0413459613919258,0.066271185874939,10,2000,True,2006,2021-01-02,2026-06-30
LTC,XLM,0.1,0.0638085752725601,0.01,0.638085752725601,0.0538085752725601,0.0418444648385048,0.0672682002186775,10,2000,True,2006,2021-01-02,2026-06-30
LTC,XRP,0.1,0.0618145577609539,0.01,0.618145577609539,0.0518145577609539,0.0403489544987679,0.0642896369099617,10,2000,True,2006,2021-01-02,2026-06-30
SNX,UNI,0.1,0.0643070787191391,0.01,0.643070787191391,0.0543070787191391,0.043327521532774,0.0667821541428566,10,2000,True,2006,2021-01-02,2026-06-30
SNX,XLM,0.1,0.0598205365240574,0.01,0.598205365240574,0.0498205365240574,0.0378564298152924,0.0632801651954651,10,2000,True,2006,2021-01-02,2026-06-30
SNX,XRP,0.1,0.0578265190124512,0.01,0.578265190124512,0.0478265190124512,0.0368594229221344,0.0602891370654106,10,2000,True,2006,2021-01-02,2026-06-30
UNI,XLM,0.1,0.0653040856122971,0.01,0.653040856122971,0.0553040856122971,0.0433399826288223,0.0692622140049934,10,2000,True,2006,2021-01-02,2026-06-30
UNI,XRP,0.1,0.0608175471425056,0.01,0.608175471425056,0.0508175471425056,0.0383549332618713,0.0637786686420441,10,2000,True,2006,2021-01-02,2026-06-30
XLM,XRP,0.1,0.0672981068491936,0.01,0.672981068491936,0.0572981068491936,0.0443369895219803,0.0712687000632286,10,2000,True,2006,2021-01-02,2026-06-30
AAVE,ADA,0.05,0.0259222332388163,0.0025,0.518444664776325,0.0234222332388163,0.01644317060709,0.0313983038067818,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,BCH,0.05,0.0279162507504225,0.0025,0.55832501500845,0.0254162507504225,0.0174401793628931,0.033890824764967,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,BNB,0.05,0.0269192419946194,0.0025,0.538384839892387,0.0244192419946194,0.0169416759163141,0.03239531442523,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,BTC,0.05,0.0284147560596466,0.0025,0.568295121192932,0.0259147560596466,0.0184371881186962,0.033890824764967,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,DOGE,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.0174401793628931,0.033392321318388,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,DOT,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0199327021837234,0.0358848422765732,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,ETH,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0199327021837234,0.0358973033726215,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,LINK,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0224252250045538,0.0398728810250759,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,LTC,0.05,0.0304087735712528,0.0025,0.608175471425056,0.0279087735712528,0.0204312074929476,0.0368818528950214,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,SNX,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.0174401793628931,0.032893817871809,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,UNI,0.05,0.0294117648154497,0.0025,0.588235296308994,0.0269117648154497,0.0194341987371445,0.0353863388299942,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,XLM,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.0174401793628931,0.033392321318388,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,XRP,0.05,0.0254237279295921,0.0025,0.508474558591843,0.0229237279295921,0.0154461618512869,0.0308998022228479,5,2000,False,2006,2021-01-02,2026-06-30
ADA,BCH,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0209297109395266,0.0373803563416004,5,2000,False,2006,2021-01-02,2026-06-30
ADA,BNB,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.0179386846721172,0.032893817871809,5,2000,False,2006,2021-01-02,2026-06-30
ADA,BTC,0.05,0.0319042876362801,0.0025,0.638085752725601,0.0294042876362801,0.0214282162487507,0.0378788635134697,5,2000,False,2006,2021-01-02,2026-06-30
ADA,DOGE,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0209297109395266,0.0368943139910698,5,2000,False,2006,2021-01-02,2026-06-30
ADA,DOT,0.05,0.0348953157663345,0.0025,0.697906315326691,0.0323953157663345,0.02441924251616,0.0413683950901031,5,2000,False,2006,2021-01-02,2026-06-30
ADA,ETH,0.05,0.030907278880477,0.0025,0.618145577609539,0.0284072788804769,0.0209297109395266,0.0368818528950214,5,2000,False,2006,2021-01-02,2026-06-30
ADA,LINK,0.05,0.0338983051478863,0.0025,0.677966102957726,0.0313983051478863,0.0234222337603569,0.0408698879182339,5,2000,False,2006,2021-01-02,2026-06-30
ADA,LTC,0.05,0.0333998017013073,0.0025,0.667996034026146,0.0308998017013073,0.0229237284511328,0.0398728810250759,5,2000,False,2006,2021-01-02,2026-06-30
ADA,SNX,0.05,0.0279162507504225,0.0025,0.55832501500845,0.0254162507504225,0.0184371881186962,0.033392321318388,5,2000,False,2006,2021-01-02,2026-06-30
ADA,UNI,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0199327021837234,0.0358848422765732,5,2000,False,2006,2021-01-02,2026-06-30
ADA,XLM,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0224252250045538,0.0393743738532066,5,2000,False,2006,2021-01-02,2026-06-30
ADA,XRP,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0224252250045538,0.0393743738532066,5,2000,False,2006,2021-01-02,2026-06-30
BCH,BNB,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.0169416759163141,0.032893817871809,5,2000,False,2006,2021-01-02,2026-06-30
BCH,BTC,0.05,0.0304087735712528,0.0025,0.608175471425056,0.0279087735712528,0.0194341987371445,0.0363833494484425,5,2000,False,2006,2021-01-02,2026-06-30
BCH,DOGE,0.05,0.0304087735712528,0.0025,0.608175471425056,0.0279087735712528,0.0199327021837234,0.0363833494484425,5,2000,False,2006,2021-01-02,2026-06-30
BCH,DOT,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0219267196953297,0.039386834949255,5,2000,False,2006,2021-01-02,2026-06-30
BCH,ETH,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0204187445342541,0.0378788635134697,5,2000,False,2006,2021-01-02,2026-06-30
BCH,LINK,0.05,0.0343968085944653,0.0025,0.687936171889305,0.0318968085944653,0.0229237284511328,0.0408698879182339,5,2000,False,2006,2021-01-02,2026-06-30
BCH,LTC,0.05,0.0338983051478863,0.0025,0.677966102957726,0.0313983051478863,0.0229237284511328,0.0398728810250759,5,2000,False,2006,2021-01-02,2026-06-30
BCH,SNX,0.05,0.0264207385480404,0.0025,0.528414770960808,0.0239207385480404,0.01644317060709,0.0318968072533607,5,2000,False,2006,2021-01-02,2026-06-30
BCH,UNI,0.05,0.0294117648154497,0.0025,0.588235296308994,0.0269117648154497,0.0189356934279203,0.0353863388299942,5,2000,False,2006,2021-01-02,2026-06-30
BCH,XLM,0.05,0.030907278880477,0.0025,0.618145577609539,0.0284072788804769,0.0204312074929476,0.0368818528950214,5,2000,False,2006,2021-01-02,2026-06-30
BCH,XRP,0.05,0.0289132595062256,0.0025,0.578265190124512,0.0264132595062256,0.0184371881186962,0.0343893319368362,5,2000,False,2006,2021-01-02,2026-06-30
BNB,BTC,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0209297109395266,0.0373803563416004,5,2000,False,2006,2021-01-02,2026-06-30
BNB,DOGE,0.05,0.0249252244830132,0.0025,0.498504489660263,0.0224252244830132,0.0154461618512869,0.0299027916043997,5,2000,False,2006,2021-01-02,2026-06-30
BNB,DOT,0.05,0.0294117648154497,0.0025,0.588235296308994,0.0269117648154497,0.0194341987371445,0.0348878353834152,5,2000,False,2006,2021-01-02,2026-06-30
BNB,ETH,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0209297109395266,0.0373803563416004,5,2000,False,2006,2021-01-02,2026-06-30
BNB,LINK,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0209297109395266,0.0378788635134697,5,2000,False,2006,2021-01-02,2026-06-30
BNB,LTC,0.05,0.032402791082859,0.0025,0.648055821657181,0.029902791082859,0.0219267196953297,0.0383773669600487,5,2000,False,2006,2021-01-02,2026-06-30
BNB,SNX,0.05,0.0234297104179859,0.0025,0.468594208359718,0.0209297104179859,0.0144491530954838,0.0279087740927935,5,2000,False,2006,2021-01-02,2026-06-30
BNB,UNI,0.05,0.0269192419946194,0.0025,0.538384839892387,0.0244192419946194,0.0169416759163141,0.03239531442523,5,2000,False,2006,2021-01-02,2026-06-30
BNB,XLM,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0194341987371445,0.0358848422765732,5,2000,False,2006,2021-01-02,2026-06-30
BNB,XRP,0.05,0.0289132595062256,0.0025,0.578265190124512,0.0264132595062256,0.0184371881186962,0.0348878353834152,5,2000,False,2006,2021-01-02,2026-06-30
BTC,DOGE,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.0174401793628931,0.032893817871809,5,2000,False,2006,2021-01-02,2026-06-30
BTC,DOT,0.05,0.0304087735712528,0.0025,0.608175471425056,0.0279087735712528,0.0204312074929476,0.0363833494484425,5,2000,False,2006,2021-01-02,2026-06-30
BTC,ETH,0.05,0.0358923226594925,0.0025,0.71784645318985,0.0333923226594925,0.0249177478253841,0.0423654019832611,5,2000,False,2006,2021-01-02,2026-06-30
BTC,LINK,0.05,0.0319042876362801,0.0025,0.638085752725601,0.0294042876362801,0.0214282162487507,0.0378788635134697,5,2000,False,2006,2021-01-02,2026-06-30
BTC,LTC,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0224252250045538,0.0388758704066277,5,2000,False,2006,2021-01-02,2026-06-30
BTC,SNX,0.05,0.02392821572721,0.0025,0.478564314544201,0.02142821572721,0.0149476584047079,0.0289057847112417,5,2000,False,2006,2021-01-02,2026-06-30
BTC,UNI,0.05,0.0289132595062256,0.0025,0.578265190124512,0.0264132595062256,0.0189356934279203,0.0343893319368362,5,2000,False,2006,2021-01-02,2026-06-30
BTC,XLM,0.05,0.0284147560596466,0.0025,0.568295121192932,0.0259147560596466,0.0184371881186962,0.0343893319368362,5,2000,False,2006,2021-01-02,2026-06-30
BTC,XRP,0.05,0.0279162507504225,0.0025,0.55832501500845,0.0254162507504225,0.0184371881186962,0.032893817871809,5,2000,False,2006,2021-01-02,2026-06-30
DOGE,DOT,0.05,0.030907278880477,0.0025,0.618145577609539,0.0284072788804769,0.0204312074929476,0.0368818528950214,5,2000,False,2006,2021-01-02,2026-06-30
DOGE,ETH,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0194341987371445,0.0353863388299942,5,2000,False,2006,2021-01-02,2026-06-30
DOGE,LINK,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0194341987371445,0.0358848422765732,5,2000,False,2006,2021-01-02,2026-06-30
DOGE,LTC,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0224252250045538,0.0388758704066277,5,2000,False,2006,2021-01-02,2026-06-30
DOGE,SNX,0.05,0.0264207385480404,0.0025,0.528414770960808,0.0239207385480404,0.0169416759163141,0.0313983038067818,5,2000,False,2006,2021-01-02,2026-06-30
DOGE,UNI,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.0174401793628931,0.032893817871809,5,2000,False,2006,2021-01-02,2026-06-30
DOGE,XLM,0.05,0.0279162507504225,0.0025,0.55832501500845,0.0254162507504225,0.0179386846721172,0.033392321318388,5,2000,False,2006,2021-01-02,2026-06-30
DOGE,XRP,0.05,0.0289132595062256,0.0025,0.578265190124512,0.0264132595062256,0.0189356934279203,0.0343893319368362,5,2000,False,2006,2021-01-02,2026-06-30
DOT,ETH,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0224252250045538,0.038888331502676,5,2000,False,2006,2021-01-02,2026-06-30
DOT,LINK,0.05,0.0373878367245197,0.0025,0.747756734490395,0.0348878367245197,0.0259147565811872,0.0443594194948673,5,2000,False,2006,2021-01-02,2026-06-30
DOT,LTC,0.05,0.0353938192129135,0.0025,0.70787638425827,0.0328938192129135,0.0249177478253841,0.0418668985366821,5,2000,False,2006,2021-01-02,2026-06-30
DOT,SNX,0.05,0.030907278880477,0.0025,0.618145577609539,0.0284072788804769,0.0204312074929476,0.0368818528950214,5,2000,False,2006,2021-01-02,2026-06-30
DOT,UNI,0.05,0.0319042876362801,0.0025,0.638085752725601,0.0294042876362801,0.0214282162487507,0.0378788635134697,5,2000,False,2006,2021-01-02,2026-06-30
DOT,XLM,0.05,0.0338983051478863,0.0025,0.677966102957726,0.0313983051478863,0.0229237284511328,0.0403838455677032,5,2000,False,2006,2021-01-02,2026-06-30
DOT,XRP,0.05,0.0319042876362801,0.0025,0.638085752725601,0.0294042876362801,0.0214282162487507,0.0378788635134697,5,2000,False,2006,2021-01-02,2026-06-30
ETH,LINK,0.05,0.0343968085944653,0.0025,0.687936171889305,0.0318968085944653,0.0234222337603569,0.0413683950901031,5,2000,False,2006,2021-01-02,2026-06-30
ETH,LTC,0.05,0.0353938192129135,0.0025,0.70787638425827,0.0328938192129135,0.02441924251616,0.0418668985366821,5,2000,False,2006,2021-01-02,2026-06-30
ETH,SNX,0.05,0.0254237279295921,0.0025,0.508474558591843,0.0229237279295921,0.015944667160511,0.0304012950509787,5,2000,False,2006,2021-01-02,2026-06-30
ETH,UNI,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0224252250045538,0.0388758704066277,5,2000,False,2006,2021-01-02,2026-06-30
ETH,XLM,0.05,0.0259222332388163,0.0025,0.518444664776325,0.0234222332388163,0.01644317060709,0.0309122651815414,5,2000,False,2006,2021-01-02,2026-06-30
ETH,XRP,0.05,0.0269192419946194,0.0025,0.538384839892387,0.0244192419946194,0.0174401793628931,0.0318968072533607,5,2000,False,2006,2021-01-02,2026-06-30
LINK,LTC,0.05,0.0368893332779408,0.0025,0.737786665558815,0.0343893332779407,0.0259147565811872,0.0438609160482883,5,2000,False,2006,2021-01-02,2026-06-30
LINK,SNX,0.05,0.0289132595062256,0.0025,0.578265190124512,0.0264132595062256,0.0189356934279203,0.0348878353834152,5,2000,False,2006,2021-01-02,2026-06-30
LINK,UNI,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0224127620458603,0.0393743738532066,5,2000,False,2006,2021-01-02,2026-06-30
LINK,XLM,0.05,0.032402791082859,0.0025,0.648055821657181,0.029902791082859,0.0219267196953297,0.038888331502676,5,2000,False,2006,2021-01-02,2026-06-30
LINK,XRP,0.05,0.032402791082859,0.0025,0.648055821657181,0.029902791082859,0.0219267196953297,0.0383773669600487,5,2000,False,2006,2021-01-02,2026-06-30
LTC,SNX,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0199327021837234,0.0358848422765732,5,2000,False,2006,2021-01-02,2026-06-30
LTC,UNI,0.05,0.0333998017013073,0.0025,0.667996034026146,0.0308998017013073,0.0229237284511328,0.0398728810250759,5,2000,False,2006,2021-01-02,2026-06-30
LTC,XLM,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0224252250045538,0.0388758704066277,5,2000,False,2006,2021-01-02,2026-06-30
LTC,XRP,0.05,0.030907278880477,0.0025,0.618145577609539,0.0284072788804769,0.0204312074929476,0.0368818528950214,5,2000,False,2006,2021-01-02,2026-06-30
SNX,UNI,0.05,0.0284147560596466,0.0025,0.568295121192932,0.0259147560596466,0.0184247251600027,0.033890824764967,5,2000,False,2006,2021-01-02,2026-06-30
SNX,XLM,0.05,0.0279162507504225,0.0025,0.55832501500845,0.0254162507504225,0.0179386846721172,0.033890824764967,5,2000,False,2006,2021-01-02,2026-06-30
SNX,XRP,0.05,0.0249252244830132,0.0025,0.498504489660263,0.0224252244830132,0.0154461618512869,0.0299027916043997,5,2000,False,2006,2021-01-02,2026-06-30
UNI,XLM,0.05,0.0269192419946194,0.0025,0.538384839892387,0.0244192419946194,0.0169416759163141,0.0324077755212784,5,2000,False,2006,2021-01-02,2026-06-30
UNI,XRP,0.05,0.0269192419946194,0.0025,0.538384839892387,0.0244192419946194,0.0169416759163141,0.0318968072533607,5,2000,False,2006,2021-01-02,2026-06-30
XLM,XRP,0.05,0.0348953157663345,0.0025,0.697906315326691,0.0323953157663345,0.023920739069581,0.0418668985366821,5,2000,False,2006,2021-01-02,2026-06-30
AAVE,ADA,0.05,0.0259222332388163,0.0025,0.518444664776325,0.0234222332388163,0.0154336988925934,0.0318968072533607,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,BCH,0.05,0.0279162507504225,0.0025,0.55832501500845,0.0254162507504225,0.015944667160511,0.0353863388299942,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,BNB,0.05,0.0269192419946194,0.0025,0.538384839892387,0.0244192419946194,0.0149476584047079,0.033890824764967,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,BTC,0.05,0.0284147560596466,0.0025,0.568295121192932,0.0259147560596466,0.01644317060709,0.0353863388299942,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,DOGE,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.0169416759163141,0.033392321318388,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,DOT,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0179386846721172,0.0373803563416004,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,ETH,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0184371881186962,0.0368943139910698,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,LINK,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0204312074929476,0.0413683950901031,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,LTC,0.05,0.0304087735712528,0.0025,0.608175471425056,0.0279087735712528,0.0189356934279203,0.0368818528950214,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,SNX,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.01644317060709,0.033890824764967,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,UNI,0.05,0.0294117648154497,0.0025,0.588235296308994,0.0269117648154497,0.0174277164041996,0.0363833494484425,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,XLM,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.01644317060709,0.033890824764967,20,2000,False,2006,2021-01-02,2026-06-30
AAVE,XRP,0.05,0.0254237279295921,0.0025,0.508474558591843,0.0229237279295921,0.0144491530954838,0.0319092683494091,20,2000,False,2006,2021-01-02,2026-06-30
ADA,BCH,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0199327021837234,0.0383773669600487,20,2000,False,2006,2021-01-02,2026-06-30
ADA,BNB,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.0164307076483965,0.0343893319368362,20,2000,False,2006,2021-01-02,2026-06-30
ADA,BTC,0.05,0.0319042876362801,0.0025,0.638085752725601,0.0294042876362801,0.0194341987371445,0.0393743738532066,20,2000,False,2006,2021-01-02,2026-06-30
ADA,DOGE,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0209297109395266,0.0373803563416004,20,2000,False,2006,2021-01-02,2026-06-30
ADA,DOT,0.05,0.0348953157663345,0.0025,0.697906315326691,0.0323953157663345,0.0229237284511328,0.0423654019832611,20,2000,False,2006,2021-01-02,2026-06-30
ADA,ETH,0.05,0.030907278880477,0.0025,0.618145577609539,0.0284072788804769,0.0194341987371445,0.0383773669600487,20,2000,False,2006,2021-01-02,2026-06-30
ADA,LINK,0.05,0.0338983051478863,0.0025,0.677966102957726,0.0313983051478863,0.0214282162487507,0.0418668985366821,20,2000,False,2006,2021-01-02,2026-06-30
ADA,LTC,0.05,0.0333998017013073,0.0025,0.667996034026146,0.0308998017013073,0.0214282162487507,0.0408698879182339,20,2000,False,2006,2021-01-02,2026-06-30
ADA,SNX,0.05,0.0279162507504225,0.0025,0.55832501500845,0.0254162507504225,0.0174401793628931,0.033890824764967,20,2000,False,2006,2021-01-02,2026-06-30
